,Date,unique_id,visits,CPI,Inflation_Rate,GDP,static_1,static_2,static_3,static_4
46278,2008-07-01,DBAOth,0.0,91.8,0.044,1056110000000.0,D,B,A,Oth
46279,2008-08-01,DBAOth,0.9336762,91.8,0.044,1056110000000.0,D,B,A,Oth
46280,2008-09-01,DBAOth,0.0,91.8,0.044,1056110000000.0,D,B,A,Oth
46281,2008-10-01,DBAOth,1.3676338,91.8,0.044,1056110000000.0,D,B,A,Oth
46282,2008-11-01,DBAOth,2.0068435,91.8,0.044,1056110000000.0,D,B,A,Oth
46283,2008-12-01,DBAOth,6.7640484,91.8,0.044,1056110000000.0,D,B,A,Oth
46284,2009-01-01,DBAOth,2.3397622,93.4,0.018,928762000000.0,D,B,A,Oth
46285,2009-02-01,DBAOth,0.0,93.4,0.018,928762000000.0,D,B,A,Oth
46286,2009-03-01,DBAOth,0.0,93.4,0.018,928762000000.0,D,B,A,Oth
46287,2009-04-01,DBAOth,0.0,93.4,0.018,928762000000.0,D,B,A,Oth
46288,2009-05-01,DBAOth,2.6469393,93.4,0.018,928762000000.0,D,B,A,Oth
46289,2009-06-01,DBAOth,0.6020921,93.4,0.018,928762000000.0,D,B,A,Oth
46290,2009-07-01,DBAOth,1.5937337,93.4,0.018,928762000000.0,D,B,A,Oth
46291,2009-08-01,DBAOth,0.3787516,93.4,0.018,928762000000.0,D,B,A,Oth
46292,2009-09-01,DBAOth,0.0,93.4,0.018,928762000000.0,D,B,A,Oth
46293,2009-10-01,DBAOth,5.4797345,93.4,0.018,928762000000.0,D,B,A,Oth
46294,2009-11-01,DBAOth,1.4388121,93.4,0.018,928762000000.0,D,B,A,Oth
46295,2009-12-01,DBAOth,0.0,93.4,0.018,928762000000.0,D,B,A,Oth
46296,2010-01-01,DBAOth,0.0,96.1,0.029,1148890000000.0,D,B,A,Oth
46297,2010-02-01,DBAOth,0.0,96.1,0.029,1148890000000.0,D,B,A,Oth
46298,2010-03-01,DBAOth,0.0,96.1,0.029,1148890000000.0,D,B,A,Oth
46299,2010-04-01,DBAOth,0.0,96.1,0.029,1148890000000.0,D,B,A,Oth
46300,2010-05-01,DBAOth,0.0,96.1,0.029,1148890000000.0,D,B,A,Oth
46301,2010-06-01,DBAOth,2.5102558,96.1,0.029,1148890000000.0,D,B,A,Oth
46302,2010-07-01,DBAOth,0.0,96.1,0.029,1148890000000.0,D,B,A,Oth
46303,2010-08-01,DBAOth,0.0,96.1,0.029,1148890000000.0,D,B,A,Oth
46304,2010-09-01,DBAOth,5.8732192,96.1,0.029,1148890000000.0,D,B,A,Oth
46305,2010-10-01,DBAOth,0.0,96.1,0.029,1148890000000.0,D,B,A,Oth
46306,2010-11-01,DBAOth,0.0,96.1,0.029,1148890000000.0,D,B,A,Oth
46307,2010-12-01,DBAOth,1.8864244,96.1,0.029,1148890000000.0,D,B,A,Oth
46308,2011-01-01,DBAOth,3.5543512,99.3,0.033,1398700000000.0,D,B,A,Oth
46309,2011-02-01,DBAOth,4.3680044,99.3,0.033,1398700000000.0,D,B,A,Oth
46310,2011-03-01,DBAOth,4.3214288,99.3,0.033,1398700000000.0,D,B,A,Oth
46311,2011-04-01,DBAOth,0.0,99.3,0.033,1398700000000.0,D,B,A,Oth
46312,2011-05-01,DBAOth,3.2239942,99.3,0.033,1398700000000.0,D,B,A,Oth
46313,2011-06-01,DBAOth,0.6785824,99.3,0.033,1398700000000.0,D,B,A,Oth
46314,2011-07-01,DBAOth,0.0,99.3,0.033,1398700000000.0,D,B,A,Oth
46315,2011-08-01,DBAOth,0.0,99.3,0.033,1398700000000.0,D,B,A,Oth
46316,2011-09-01,DBAOth,0.6336112,99.3,0.033,1398700000000.0,D,B,A,Oth
46317,2011-10-01,DBAOth,2.7380989,99.3,0.033,1398700000000.0,D,B,A,Oth
46318,2011-11-01,DBAOth,0.0,99.3,0.033,1398700000000.0,D,B,A,Oth
46319,2011-12-01,DBAOth,0.0,99.3,0.033,1398700000000.0,D,B,A,Oth
46320,2012-01-01,DBAOth,1.5849258,101.0,0.018,1547650000000.0,D,B,A,Oth
46321,2012-02-01,DBAOth,3.0942295,101.0,0.018,1547650000000.0,D,B,A,Oth
46322,2012-03-01,DBAOth,0.0,101.0,0.018,1547650000000.0,D,B,A,Oth
46323,2012-04-01,DBAOth,1.4694121,101.0,0.018,1547650000000.0,D,B,A,Oth
46324,2012-05-01,DBAOth,0.0,101.0,0.018,1547650000000.0,D,B,A,Oth
46325,2012-06-01,DBAOth,0.0,101.0,0.018,1547650000000.0,D,B,A,Oth
46326,2012-07-01,DBAOth,0.0,101.0,0.018,1547650000000.0,D,B,A,Oth
46327,2012-08-01,DBAOth,0.0,101.0,0.018,1547650000000.0,D,B,A,Oth
46328,2012-09-01,DBAOth,0.0,101.0,0.018,1547650000000.0,D,B,A,Oth
46329,2012-10-01,DBAOth,0.0,101.0,0.018,1547650000000.0,D,B,A,Oth
46330,2012-11-01,DBAOth,0.0,101.0,0.018,1547650000000.0,D,B,A,Oth
46331,2012-12-01,DBAOth,2.4910368,101.0,0.018,1547650000000.0,D,B,A,Oth
46332,2013-01-01,DBAOth,1.6605237,103.5,0.024,1577300000000.0,D,B,A,Oth
46333,2013-02-01,DBAOth,0.0,103.5,0.024,1577300000000.0,D,B,A,Oth
46334,2013-03-01,DBAOth,0.0,103.5,0.024,1577300000000.0,D,B,A,Oth
46335,2013-04-01,DBAOth,3.0428829,103.5,0.024,1577300000000.0,D,B,A,Oth
46336,2013-05-01,DBAOth,35.4107486,103.5,0.024,1577300000000.0,D,B,A,Oth
46337,2013-06-01,DBAOth,0.0,103.5,0.024,1577300000000.0,D,B,A,Oth
46338,2013-07-01,DBAOth,3.847012,103.5,0.024,1577300000000.0,D,B,A,Oth
46339,2013-08-01,DBAOth,0.0,103.5,0.024,1577300000000.0,D,B,A,Oth
46340,2013-09-01,DBAOth,0.0,103.5,0.024,1577300000000.0,D,B,A,Oth
46341,2013-10-01,DBAOth,4.406524,103.5,0.024,1577300000000.0,D,B,A,Oth
46342,2013-11-01,DBAOth,1.6065826,103.5,0.024,1577300000000.0,D,B,A,Oth
46343,2013-12-01,DBAOth,3.1158087,103.5,0.024,1577300000000.0,D,B,A,Oth
46344,2014-01-01,DBAOth,1.9539381,106.1,0.025,1468600000000.0,D,B,A,Oth
46345,2014-02-01,DBAOth,0.0,106.1,0.025,1468600000000.0,D,B,A,Oth
46346,2014-03-01,DBAOth,0.0,106.1,0.025,1468600000000.0,D,B,A,Oth
46347,2014-04-01,DBAOth,9.9871983,106.1,0.025,1468600000000.0,D,B,A,Oth
46348,2014-05-01,DBAOth,3.7705367,106.1,0.025,1468600000000.0,D,B,A,Oth
46349,2014-06-01,DBAOth,3.5174181,106.1,0.025,1468600000000.0,D,B,A,Oth
46350,2014-07-01,DBAOth,0.0,106.1,0.025,1468600000000.0,D,B,A,Oth
46351,2014-08-01,DBAOth,0.0,106.1,0.025,1468600000000.0,D,B,A,Oth
46352,2014-09-01,DBAOth,0.0,106.1,0.025,1468600000000.0,D,B,A,Oth
46353,2014-10-01,DBAOth,0.0,106.1,0.025,1468600000000.0,D,B,A,Oth
46354,2014-11-01,DBAOth,0.0,106.1,0.025,1468600000000.0,D,B,A,Oth
46355,2014-12-01,DBAOth,0.4050225,106.1,0.025,1468600000000.0,D,B,A,Oth
46356,2015-01-01,DBAOth,0.6053129,107.7,0.015,1351770000000.0,D,B,A,Oth
46357,2015-02-01,DBAOth,12.4130811,107.7,0.015,1351770000000.0,D,B,A,Oth
46358,2015-03-01,DBAOth,0.0,107.7,0.015,1351770000000.0,D,B,A,Oth
46359,2015-04-01,DBAOth,9.8075953,107.7,0.015,1351770000000.0,D,B,A,Oth
46360,2015-05-01,DBAOth,4.9679097,107.7,0.015,1351770000000.0,D,B,A,Oth
46361,2015-06-01,DBAOth,27.4255482,107.7,0.015,1351770000000.0,D,B,A,Oth
46362,2015-07-01,DBAOth,0.0,107.7,0.015,1351770000000.0,D,B,A,Oth
46363,2015-08-01,DBAOth,2.5541895,107.7,0.015,1351770000000.0,D,B,A,Oth
46364,2015-09-01,DBAOth,0.0,107.7,0.015,1351770000000.0,D,B,A,Oth
46365,2015-10-01,DBAOth,53.4273915,107.7,0.015,1351770000000.0,D,B,A,Oth
46366,2015-11-01,DBAOth,0.0,107.7,0.015,1351770000000.0,D,B,A,Oth
46367,2015-12-01,DBAOth,0.0,107.7,0.015,1351770000000.0,D,B,A,Oth
46368,2016-01-01,DBAOth,0.0,109.1,0.013,1207580000000.0,D,B,A,Oth
46369,2016-02-01,DBAOth,0.8202871,109.1,0.013,1207580000000.0,D,B,A,Oth
46370,2016-03-01,DBAOth,5.8032076,109.1,0.013,1207580000000.0,D,B,A,Oth
46371,2016-04-01,DBAOth,11.023754,109.1,0.013,1207580000000.0,D,B,A,Oth
46372,2016-05-01,DBAOth,2.496148,109.1,0.013,1207580000000.0,D,B,A,Oth
46373,2016-06-01,DBAOth,0.0,109.1,0.013,1207580000000.0,D,B,A,Oth
46374,2016-07-01,DBAOth,0.0,109.1,0.013,1207580000000.0,D,B,A,Oth
46375,2016-08-01,DBAOth,2.5845515,109.1,0.013,1207580000000.0,D,B,A,Oth
46376,2016-09-01,DBAOth,0.0,109.1,0.013,1207580000000.0,D,B,A,Oth
46377,2016-10-01,DBAOth,26.2668672,109.1,0.013,1207580000000.0,D,B,A,Oth
46378,2016-11-01,DBAOth,48.5668085,109.1,0.013,1207580000000.0,D,B,A,Oth
46379,2016-12-01,DBAOth,0.4084642,109.1,0.013,1207580000000.0,D,B,A,Oth
46380,1998-01-01,DBBHol,208.9424264,67.4,0.009,399674000000.0,D,B,B,Hol
46381,1998-02-01,DBBHol,170.6767235,67.4,0.009,399674000000.0,D,B,B,Hol
46382,1998-03-01,DBBHol,127.6885479,67.4,0.009,399674000000.0,D,B,B,Hol
46383,1998-04-01,DBBHol,144.5220651,67.4,0.009,399674000000.0,D,B,B,Hol
46384,1998-05-01,DBBHol,71.8434629,67.4,0.009,399674000000.0,D,B,B,Hol
46385,1998-06-01,DBBHol,87.9212709,67.4,0.009,399674000000.0,D,B,B,Hol
46386,1998-07-01,DBBHol,127.5831869,67.4,0.009,399674000000.0,D,B,B,Hol
46387,1998-08-01,DBBHol,24.8073515,67.4,0.009,399674000000.0,D,B,B,Hol
46388,1998-09-01,DBBHol,19.8263804,67.4,0.009,399674000000.0,D,B,B,Hol
46389,1998-10-01,DBBHol,125.2093736,67.4,0.009,399674000000.0,D,B,B,Hol
46390,1998-11-01,DBBHol,86.5159022,67.4,0.009,399674000000.0,D,B,B,Hol
46391,1998-12-01,DBBHol,110.984429,67.4,0.009,399674000000.0,D,B,B,Hol
46392,1999-01-01,DBBHol,388.721747,68.4,0.015,389652000000.0,D,B,B,Hol
46393,1999-02-01,DBBHol,157.2364363,68.4,0.015,389652000000.0,D,B,B,Hol
46394,1999-03-01,DBBHol,68.094915,68.4,0.015,389652000000.0,D,B,B,Hol
46395,1999-04-01,DBBHol,161.1893228,68.4,0.015,389652000000.0,D,B,B,Hol
46396,1999-05-01,DBBHol,100.8538796,68.4,0.015,389652000000.0,D,B,B,Hol
46397,1999-06-01,DBBHol,69.6526606,68.4,0.015,389652000000.0,D,B,B,Hol
46398,1999-07-01,DBBHol,116.7475684,68.4,0.015,389652000000.0,D,B,B,Hol
46399,1999-08-01,DBBHol,103.7527785,68.4,0.015,389652000000.0,D,B,B,Hol
46400,1999-09-01,DBBHol,60.9037144,68.4,0.015,389652000000.0,D,B,B,Hol
46401,1999-10-01,DBBHol,96.3638417,68.4,0.015,389652000000.0,D,B,B,Hol
46402,1999-11-01,DBBHol,115.8099218,68.4,0.015,389652000000.0,D,B,B,Hol
46403,1999-12-01,DBBHol,84.1835101,68.4,0.015,389652000000.0,D,B,B,Hol
46404,2000-01-01,DBBHol,195.2415412,71.5,0.045,416168000000.0,D,B,B,Hol
46405,2000-02-01,DBBHol,110.8953155,71.5,0.045,416168000000.0,D,B,B,Hol
46406,2000-03-01,DBBHol,93.1399198,71.5,0.045,416168000000.0,D,B,B,Hol
46407,2000-04-01,DBBHol,121.0402455,71.5,0.045,416168000000.0,D,B,B,Hol
46408,2000-05-01,DBBHol,16.6555115,71.5,0.045,416168000000.0,D,B,B,Hol
46409,2000-06-01,DBBHol,73.80346,71.5,0.045,416168000000.0,D,B,B,Hol
46410,2000-07-01,DBBHol,121.592591,71.5,0.045,416168000000.0,D,B,B,Hol
46411,2000-08-01,DBBHol,66.3653655,71.5,0.045,416168000000.0,D,B,B,Hol
46412,2000-09-01,DBBHol,65.4988059,71.5,0.045,416168000000.0,D,B,B,Hol
46413,2000-10-01,DBBHol,84.9478332,71.5,0.045,416168000000.0,D,B,B,Hol
46414,2000-11-01,DBBHol,95.3222126,71.5,0.045,416168000000.0,D,B,B,Hol
46415,2000-12-01,DBBHol,102.1002748,71.5,0.045,416168000000.0,D,B,B,Hol
46416,2001-01-01,DBBHol,330.450299,74.6,0.044,379629000000.0,D,B,B,Hol
46417,2001-02-01,DBBHol,129.7804923,74.6,0.044,379629000000.0,D,B,B,Hol
46418,2001-03-01,DBBHol,97.8145612,74.6,0.044,379629000000.0,D,B,B,Hol
46419,2001-04-01,DBBHol,82.5463492,74.6,0.044,379629000000.0,D,B,B,Hol
46420,2001-05-01,DBBHol,93.9501068,74.6,0.044,379629000000.0,D,B,B,Hol
46421,2001-06-01,DBBHol,48.6191549,74.6,0.044,379629000000.0,D,B,B,Hol
46422,2001-07-01,DBBHol,21.349358,74.6,0.044,379629000000.0,D,B,B,Hol
46423,2001-08-01,DBBHol,24.4581024,74.6,0.044,379629000000.0,D,B,B,Hol
46424,2001-09-01,DBBHol,93.6906022,74.6,0.044,379629000000.0,D,B,B,Hol
46425,2001-10-01,DBBHol,79.8264334,74.6,0.044,379629000000.0,D,B,B,Hol
46426,2001-11-01,DBBHol,49.8658631,74.6,0.044,379629000000.0,D,B,B,Hol
46427,2001-12-01,DBBHol,143.417103,74.6,0.044,379629000000.0,D,B,B,Hol
46428,2002-01-01,DBBHol,336.913803,76.9,0.03,395789000000.0,D,B,B,Hol
46429,2002-02-01,DBBHol,121.6119787,76.9,0.03,395789000000.0,D,B,B,Hol
46430,2002-03-01,DBBHol,59.9180928,76.9,0.03,395789000000.0,D,B,B,Hol
46431,2002-04-01,DBBHol,111.6571801,76.9,0.03,395789000000.0,D,B,B,Hol
46432,2002-05-01,DBBHol,115.2142999,76.9,0.03,395789000000.0,D,B,B,Hol
46433,2002-06-01,DBBHol,62.2295242,76.9,0.03,395789000000.0,D,B,B,Hol
46434,2002-07-01,DBBHol,98.2597095,76.9,0.03,395789000000.0,D,B,B,Hol
46435,2002-08-01,DBBHol,68.0379965,76.9,0.03,395789000000.0,D,B,B,Hol
46436,2002-09-01,DBBHol,89.7334848,76.9,0.03,395789000000.0,D,B,B,Hol
46437,2002-10-01,DBBHol,82.5138376,76.9,0.03,395789000000.0,D,B,B,Hol
46438,2002-11-01,DBBHol,79.6471028,76.9,0.03,395789000000.0,D,B,B,Hol
46439,2002-12-01,DBBHol,89.3112387,76.9,0.03,395789000000.0,D,B,B,Hol
46440,2003-01-01,DBBHol,259.8257305,78.9,0.027,467739000000.0,D,B,B,Hol
46441,2003-02-01,DBBHol,113.7788555,78.9,0.027,467739000000.0,D,B,B,Hol
46442,2003-03-01,DBBHol,91.4359073,78.9,0.027,467739000000.0,D,B,B,Hol
46443,2003-04-01,DBBHol,129.7940279,78.9,0.027,467739000000.0,D,B,B,Hol
46444,2003-05-01,DBBHol,18.684649,78.9,0.027,467739000000.0,D,B,B,Hol
46445,2003-06-01,DBBHol,73.4910857,78.9,0.027,467739000000.0,D,B,B,Hol
46446,2003-07-01,DBBHol,45.1665804,78.9,0.027,467739000000.0,D,B,B,Hol
46447,2003-08-01,DBBHol,28.6124888,78.9,0.027,467739000000.0,D,B,B,Hol
46448,2003-09-01,DBBHol,44.6679525,78.9,0.027,467739000000.0,D,B,B,Hol
46449,2003-10-01,DBBHol,87.7120175,78.9,0.027,467739000000.0,D,B,B,Hol
46450,2003-11-01,DBBHol,49.3399627,78.9,0.027,467739000000.0,D,B,B,Hol
46451,2003-12-01,DBBHol,84.2997067,78.9,0.027,467739000000.0,D,B,B,Hol
46452,2004-01-01,DBBHol,205.2857664,80.8,0.023,614660000000.0,D,B,B,Hol
46453,2004-02-01,DBBHol,97.2115916,80.8,0.023,614660000000.0,D,B,B,Hol
46454,2004-03-01,DBBHol,85.3794701,80.8,0.023,614660000000.0,D,B,B,Hol
46455,2004-04-01,DBBHol,240.4184295,80.8,0.023,614660000000.0,D,B,B,Hol
46456,2004-05-01,DBBHol,56.0439029,80.8,0.023,614660000000.0,D,B,B,Hol
46457,2004-06-01,DBBHol,28.9183609,80.8,0.023,614660000000.0,D,B,B,Hol
46458,2004-07-01,DBBHol,63.8340557,80.8,0.023,614660000000.0,D,B,B,Hol
46459,2004-08-01,DBBHol,22.9762534,80.8,0.023,614660000000.0,D,B,B,Hol
46460,2004-09-01,DBBHol,95.5919739,80.8,0.023,614660000000.0,D,B,B,Hol
46461,2004-10-01,DBBHol,79.3592016,80.8,0.023,614660000000.0,D,B,B,Hol
46462,2004-11-01,DBBHol,39.3286696,80.8,0.023,614660000000.0,D,B,B,Hol
46463,2004-12-01,DBBHol,30.6224712,80.8,0.023,614660000000.0,D,B,B,Hol
46464,2005-01-01,DBBHol,333.2414219,83.0,0.027,695693000000.0,D,B,B,Hol
46465,2005-02-01,DBBHol,72.5474886,83.0,0.027,695693000000.0,D,B,B,Hol
46466,2005-03-01,DBBHol,93.6007958,83.0,0.027,695693000000.0,D,B,B,Hol
46467,2005-04-01,DBBHol,121.2294875,83.0,0.027,695693000000.0,D,B,B,Hol
46468,2005-05-01,DBBHol,57.8847776,83.0,0.027,695693000000.0,D,B,B,Hol
46469,2005-06-01,DBBHol,45.513556,83.0,0.027,695693000000.0,D,B,B,Hol
46470,2005-07-01,DBBHol,73.6005573,83.0,0.027,695693000000.0,D,B,B,Hol
46471,2005-08-01,DBBHol,36.693533,83.0,0.027,695693000000.0,D,B,B,Hol
46472,2005-09-01,DBBHol,48.9880003,83.0,0.027,695693000000.0,D,B,B,Hol
46473,2005-10-01,DBBHol,147.9652955,83.0,0.027,695693000000.0,D,B,B,Hol
46474,2005-11-01,DBBHol,65.3317338,83.0,0.027,695693000000.0,D,B,B,Hol
46475,2005-12-01,DBBHol,90.5837695,83.0,0.027,695693000000.0,D,B,B,Hol
46476,2006-01-01,DBBHol,461.340412,85.9,0.036,748418000000.0,D,B,B,Hol
46477,2006-02-01,DBBHol,70.192181,85.9,0.036,748418000000.0,D,B,B,Hol
46478,2006-03-01,DBBHol,88.884103,85.9,0.036,748418000000.0,D,B,B,Hol
46479,2006-04-01,DBBHol,121.216278,85.9,0.036,748418000000.0,D,B,B,Hol
46480,2006-05-01,DBBHol,52.881762,85.9,0.036,748418000000.0,D,B,B,Hol
46481,2006-06-01,DBBHol,80.182742,85.9,0.036,748418000000.0,D,B,B,Hol
46482,2006-07-01,DBBHol,116.644329,85.9,0.036,748418000000.0,D,B,B,Hol
46483,2006-08-01,DBBHol,38.969673,85.9,0.036,748418000000.0,D,B,B,Hol
46484,2006-09-01,DBBHol,35.71713,85.9,0.036,748418000000.0,D,B,B,Hol
46485,2006-10-01,DBBHol,110.604667,85.9,0.036,748418000000.0,D,B,B,Hol
46486,2006-11-01,DBBHol,54.707833,85.9,0.036,748418000000.0,D,B,B,Hol
46487,2006-12-01,DBBHol,67.797027,85.9,0.036,748418000000.0,D,B,B,Hol
46488,2007-01-01,DBBHol,476.316888,87.9,0.023,855007000000.0,D,B,B,Hol
46489,2007-02-01,DBBHol,123.8618544,87.9,0.023,855007000000.0,D,B,B,Hol
46490,2007-03-01,DBBHol,134.6457611,87.9,0.023,855007000000.0,D,B,B,Hol
46491,2007-04-01,DBBHol,152.5695401,87.9,0.023,855007000000.0,D,B,B,Hol
46492,2007-05-01,DBBHol,46.5419551,87.9,0.023,855007000000.0,D,B,B,Hol
46493,2007-06-01,DBBHol,69.1730029,87.9,0.023,855007000000.0,D,B,B,Hol
46494,2007-07-01,DBBHol,94.5823691,87.9,0.023,855007000000.0,D,B,B,Hol
46495,2007-08-01,DBBHol,37.2571472,87.9,0.023,855007000000.0,D,B,B,Hol
46496,2007-09-01,DBBHol,76.8374181,87.9,0.023,855007000000.0,D,B,B,Hol
46497,2007-10-01,DBBHol,57.7196085,87.9,0.023,855007000000.0,D,B,B,Hol
46498,2007-11-01,DBBHol,94.1357702,87.9,0.023,855007000000.0,D,B,B,Hol
46499,2007-12-01,DBBHol,124.3975993,87.9,0.023,855007000000.0,D,B,B,Hol
46500,2008-01-01,DBBHol,441.0041248,91.8,0.044,1056110000000.0,D,B,B,Hol
46501,2008-02-01,DBBHol,107.9749148,91.8,0.044,1056110000000.0,D,B,B,Hol
46502,2008-03-01,DBBHol,125.5473044,91.8,0.044,1056110000000.0,D,B,B,Hol
46503,2008-04-01,DBBHol,131.6864001,91.8,0.044,1056110000000.0,D,B,B,Hol
46504,2008-05-01,DBBHol,76.5444617,91.8,0.044,1056110000000.0,D,B,B,Hol
46505,2008-06-01,DBBHol,60.9755377,91.8,0.044,1056110000000.0,D,B,B,Hol
46506,2008-07-01,DBBHol,74.7727881,91.8,0.044,1056110000000.0,D,B,B,Hol
46507,2008-08-01,DBBHol,56.2360565,91.8,0.044,1056110000000.0,D,B,B,Hol
46508,2008-09-01,DBBHol,50.717638,91.8,0.044,1056110000000.0,D,B,B,Hol
46509,2008-10-01,DBBHol,85.5328977,91.8,0.044,1056110000000.0,D,B,B,Hol
46510,2008-11-01,DBBHol,108.3412618,91.8,0.044,1056110000000.0,D,B,B,Hol
46511,2008-12-01,DBBHol,91.0965358,91.8,0.044,1056110000000.0,D,B,B,Hol
46512,2009-01-01,DBBHol,156.6724082,93.4,0.018,928762000000.0,D,B,B,Hol
46513,2009-02-01,DBBHol,54.7234699,93.4,0.018,928762000000.0,D,B,B,Hol
46514,2009-03-01,DBBHol,75.3922021,93.4,0.018,928762000000.0,D,B,B,Hol
46515,2009-04-01,DBBHol,102.253795,93.4,0.018,928762000000.0,D,B,B,Hol
46516,2009-05-01,DBBHol,79.9343436,93.4,0.018,928762000000.0,D,B,B,Hol
46517,2009-06-01,DBBHol,47.9911193,93.4,0.018,928762000000.0,D,B,B,Hol
46518,2009-07-01,DBBHol,40.0941657,93.4,0.018,928762000000.0,D,B,B,Hol
46519,2009-08-01,DBBHol,35.4147518,93.4,0.018,928762000000.0,D,B,B,Hol
46520,2009-09-01,DBBHol,37.1390741,93.4,0.018,928762000000.0,D,B,B,Hol
46521,2009-10-01,DBBHol,87.9944995,93.4,0.018,928762000000.0,D,B,B,Hol
46522,2009-11-01,DBBHol,108.700888,93.4,0.018,928762000000.0,D,B,B,Hol
46523,2009-12-01,DBBHol,39.1844786,93.4,0.018,928762000000.0,D,B,B,Hol
46524,2010-01-01,DBBHol,262.652645,96.1,0.029,1148890000000.0,D,B,B,Hol
46525,2010-02-01,DBBHol,89.8087312,96.1,0.029,1148890000000.0,D,B,B,Hol
46526,2010-03-01,DBBHol,62.5684088,96.1,0.029,1148890000000.0,D,B,B,Hol
46527,2010-04-01,DBBHol,97.9723288,96.1,0.029,1148890000000.0,D,B,B,Hol
46528,2010-05-01,DBBHol,34.28616,96.1,0.029,1148890000000.0,D,B,B,Hol
46529,2010-06-01,DBBHol,72.2069536,96.1,0.029,1148890000000.0,D,B,B,Hol
46530,2010-07-01,DBBHol,49.0276092,96.1,0.029,1148890000000.0,D,B,B,Hol
46531,2010-08-01,DBBHol,33.1791441,96.1,0.029,1148890000000.0,D,B,B,Hol
46532,2010-09-01,DBBHol,28.9166124,96.1,0.029,1148890000000.0,D,B,B,Hol
46533,2010-10-01,DBBHol,109.1157824,96.1,0.029,1148890000000.0,D,B,B,Hol
46534,2010-11-01,DBBHol,90.2375387,96.1,0.029,1148890000000.0,D,B,B,Hol
46535,2010-12-01,DBBHol,69.0302591,96.1,0.029,1148890000000.0,D,B,B,Hol
46536,2011-01-01,DBBHol,541.1429,99.3,0.033,1398700000000.0,D,B,B,Hol
46537,2011-02-01,DBBHol,117.1956789,99.3,0.033,1398700000000.0,D,B,B,Hol
46538,2011-03-01,DBBHol,108.9245567,99.3,0.033,1398700000000.0,D,B,B,Hol
46539,2011-04-01,DBBHol,114.3163806,99.3,0.033,1398700000000.0,D,B,B,Hol
46540,2011-05-01,DBBHol,153.7016577,99.3,0.033,1398700000000.0,D,B,B,Hol
46541,2011-06-01,DBBHol,86.4939855,99.3,0.033,1398700000000.0,D,B,B,Hol
46542,2011-07-01,DBBHol,85.5569483,99.3,0.033,1398700000000.0,D,B,B,Hol
46543,2011-08-01,DBBHol,74.2663447,99.3,0.033,1398700000000.0,D,B,B,Hol
46544,2011-09-01,DBBHol,30.6909716,99.3,0.033,1398700000000.0,D,B,B,Hol
46545,2011-10-01,DBBHol,78.3543968,99.3,0.033,1398700000000.0,D,B,B,Hol
46546,2011-11-01,DBBHol,54.3643319,99.3,0.033,1398700000000.0,D,B,B,Hol
46547,2011-12-01,DBBHol,68.6658052,99.3,0.033,1398700000000.0,D,B,B,Hol
46548,2012-01-01,DBBHol,442.6248522,101.0,0.018,1547650000000.0,D,B,B,Hol
46549,2012-02-01,DBBHol,117.722028,101.0,0.018,1547650000000.0,D,B,B,Hol
46550,2012-03-01,DBBHol,81.5127245,101.0,0.018,1547650000000.0,D,B,B,Hol
46551,2012-04-01,DBBHol,175.7331415,101.0,0.018,1547650000000.0,D,B,B,Hol
46552,2012-05-01,DBBHol,53.0575213,101.0,0.018,1547650000000.0,D,B,B,Hol
46553,2012-06-01,DBBHol,59.9105626,101.0,0.018,1547650000000.0,D,B,B,Hol
46554,2012-07-01,DBBHol,40.9909236,101.0,0.018,1547650000000.0,D,B,B,Hol
46555,2012-08-01,DBBHol,35.7344084,101.0,0.018,1547650000000.0,D,B,B,Hol
46556,2012-09-01,DBBHol,64.777414,101.0,0.018,1547650000000.0,D,B,B,Hol
46557,2012-10-01,DBBHol,92.0521209,101.0,0.018,1547650000000.0,D,B,B,Hol
46558,2012-11-01,DBBHol,55.0210557,101.0,0.018,1547650000000.0,D,B,B,Hol
46559,2012-12-01,DBBHol,68.0176453,101.0,0.018,1547650000000.0,D,B,B,Hol
46560,2013-01-01,DBBHol,526.2241185,103.5,0.024,1577300000000.0,D,B,B,Hol
46561,2013-02-01,DBBHol,101.9578251,103.5,0.024,1577300000000.0,D,B,B,Hol
46562,2013-03-01,DBBHol,87.7202108,103.5,0.024,1577300000000.0,D,B,B,Hol
46563,2013-04-01,DBBHol,157.0232794,103.5,0.024,1577300000000.0,D,B,B,Hol
46564,2013-05-01,DBBHol,77.00691,103.5,0.024,1577300000000.0,D,B,B,Hol
46565,2013-06-01,DBBHol,42.6876662,103.5,0.024,1577300000000.0,D,B,B,Hol
46566,2013-07-01,DBBHol,70.5977357,103.5,0.024,1577300000000.0,D,B,B,Hol
46567,2013-08-01,DBBHol,55.1424956,103.5,0.024,1577300000000.0,D,B,B,Hol
46568,2013-09-01,DBBHol,75.074314,103.5,0.024,1577300000000.0,D,B,B,Hol
46569,2013-10-01,DBBHol,116.9095318,103.5,0.024,1577300000000.0,D,B,B,Hol
46570,2013-11-01,DBBHol,90.0608041,103.5,0.024,1577300000000.0,D,B,B,Hol
46571,2013-12-01,DBBHol,86.6194613,103.5,0.024,1577300000000.0,D,B,B,Hol
46572,2014-01-01,DBBHol,226.4073628,106.1,0.025,1468600000000.0,D,B,B,Hol
46573,2014-02-01,DBBHol,123.1489541,106.1,0.025,1468600000000.0,D,B,B,Hol
